ID,Crash ID,crash_fatal_fl,case_id,Primary address,Secondary address,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost
307912,19904265,FALSE,233360948,3486 DAVIS LN,BRODIE LN,3486,DAVIS LN,,35,FALSE,30.1953048,-97.84229244,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.84229244 30.1953048),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 4:19:00 PM,12/02/2023 10:19:00 PM,FALSE,FALSE,0,,20000,40000
307893,19904161,FALSE,233360994,3300 DAVIS LN,CAMERON LOOP,3300,DAVIS LN,,30,FALSE,30.1930048,-97.83762244,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.83762244 30.1930048),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 4:15:00 PM,12/02/2023 10:15:00 PM,FALSE,FALSE,0,,20000,40000
308172,19907848,FALSE,233360944,12608 DESSAU RD RD,1550 BRADBURY LN LN,12608,DESSAU RD,RD,40,FALSE,30.39472261,-97.64436377,5,0,0,0,4,0,0,0,Passenger car,POINT (-97.644363773883 30.3947226112773),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 3:42:00 PM,12/02/2023 9:42:00 PM,FALSE,FALSE,0,,20000,80000
310160,19947324,FALSE,233360740,1000 W WILLIAM CANNON DR,6700 S EMERALD FOREST DR DR,1000,WILLIAM CANNON,DR,45,FALSE,30.19932397,-97.79360388,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.7936038820854 30.1993239741018),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 1:41:00 PM,12/02/2023 7:41:00 PM,FALSE,FALSE,0,,200000,220000
307968,19904468,FALSE,233360736,BERKMAN DR DR,SIMOND AVE AVE,,BERKMAN DR,DR,35,FALSE,30.29659477,-97.70031247,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.70031247 30.29659477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 1:26:00 PM,12/02/2023 7:26:00 PM,FALSE,FALSE,0,,200000,220000
307890,19904157,FALSE,233360723,200 US HWY 183,MONTOPOLIS DR,200,US HWY 183,,55,FALSE,30.24271799,-97.69072738,3,0,0,1,4,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.69072738438251 30.242717991586403),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 1:14:00 PM,12/02/2023 7:14:00 PM,FALSE,FALSE,0,,200000,280000
310122,19946430,FALSE,2023-974621,NUCKOLS CROSSING RD,E THAXTON RD,,NUCKOLS CROSSING,RD,35,FALSE,30.16029576,-97.75086249,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.75086249 30.16029576),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 11:15:00 AM,12/02/2023 5:15:00 PM,FALSE,FALSE,0,,20000,20000
307889,19904156,FALSE,233360551,8100 S IH 35 NB,100 W SLAUGHTER LN,8100,S IH 35 NB,,65,TRUE,30.17905645,-97.77801855,5,0,0,0,11,0,0,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.77801855 30.17905645),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 10:23:00 AM,12/02/2023 4:23:00 PM,FALSE,FALSE,0,,20000,220000
307911,19904264,FALSE,233360526,8100 S IH 35 NB HWY,8700 S S IH 35 SVRD NB HWY,8100,IH 35 NB,HWY,65,TRUE,30.17572092,-97.78021141,0,0,0,0,3,1,0,0,Large passenger vehicle & Passenger car,POINT (-97.78021141 30.17572092),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 10:02:00 AM,12/02/2023 4:02:00 PM,FALSE,FALSE,0,,20000,80000
307888,19904155,FALSE,233360500,600 E OLTORF ST,2300 EAST SIDE DR,600,OLTORF,ST,35,FALSE,30.23671479,-97.74881246,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74881246 30.23671479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 9:15:00 AM,12/02/2023 3:15:00 PM,FALSE,FALSE,0,,20000,60000
307962,19904453,FALSE,233360350,800 FLORADALE DR,10200 MIDDLE FISKVILLE RD,800,FLORADALE DR,,25,FALSE,30.36613476,-97.68185247,2,0,1,0,0,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.68185247 30.36613476),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 6:34:00 AM,12/02/2023 12:34:00 PM,FALSE,FALSE,0,,250000,250000
307887,19904153,FALSE,233360270,E E 7TH ST ST,N NOT REPORTED,,E 7TH ST,ST,30,FALSE,30.26656762,-97.73387463,2,0,2,1,1,0,3,0,Large passenger vehicle & Passenger car,POINT (-97.73387462608947 30.266567619393243),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 4:29:00 AM,12/02/2023 10:29:00 AM,FALSE,FALSE,0,,250000,720000
309001,19924010,FALSE,TX-23-973543,NOT REPORTED,NOT REPORTED,,NOT REPORTED,,60,TRUE,30.19602395,-97.7658695,0,0,0,0,1,1,0,0,Large passenger vehicle & Passenger car,POINT (-97.7658695 30.19602395),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 3:26:00 AM,12/02/2023 9:26:00 AM,FALSE,FALSE,0,,20000,40000
307886,19904151,FALSE,233360217,4600 N IH 35 SVRD SB,N AIRPORT BLVD,4600,N IH 35 SVRD SB,,45,FALSE,30.30741011,-97.71200116,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.71200116 30.30741011),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 3:10:00 AM,12/02/2023 9:10:00 AM,FALSE,FALSE,0,,20000,20000
307909,19904262,FALSE,233360203,7800 N IH 35,NORWOOD PARK BLVD,7800,IH 35,,70,TRUE,30.34176082,-97.69839189,2,0,1,0,1,0,1,0,Large passenger vehicle,POINT (-97.69839189 30.34176082),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 2:58:00 AM,12/02/2023 8:58:00 AM,FALSE,FALSE,0,,250000,270000
307910,19904263,FALSE,233360166,1704 W RUTLAND DR,1710 LEDGEWOOD DR,1704,RUTLAND DR,,35,FALSE,30.37524569,-97.71135224,0,0,0,0,0,2,0,0,Large passenger vehicle,POINT (-97.71135224 30.37524569),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 2:20:00 AM,12/02/2023 8:20:00 AM,FALSE,FALSE,0,,20000,40000
307908,19904261,FALSE,233360152,8200 N IH 35 NB,E RUNDBERG LN,8200,N IH 35 NB,,70,TRUE,30.35176498,-97.69204156,3,0,0,1,1,0,1,0,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.69204156 30.35176498),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 2:03:00 AM,12/02/2023 8:03:00 AM,FALSE,FALSE,0,,200000,220000
307913,19904266,TRUE,233360147,4910 BURLESON RD,3600 CHAPMAN LN,4910,BURLESON RD,,45,FALSE,30.21173356,-97.72959362,4,0,0,0,1,0,0,1,Passenger car & Pedestrian,POINT (-97.7295936153152 30.2117335597775),0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,0,0,12/02/2023 2:00:00 AM,12/02/2023 8:00:00 AM,FALSE,FALSE,1,,3500000,3520000
307885,19904150,FALSE,233360085,9200 N IH 35 SB,700 E RUNDBERG LN,9200,IH 35 SB,,65,TRUE,30.35741044,-97.68866446,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.68866446 30.35741044),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 1:00:00 AM,12/02/2023 7:00:00 AM,FALSE,FALSE,0,,20000,60000
310655,19982403,FALSE,233361508,9900 N IH 35 SVRD SB HWY,800 E RUNDBERG LN LN,9900,N IH 35 SVRD SB,HWY,70,FALSE,30.35693477,-97.6889663,5,0,0,0,2,0,0,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.6889663 30.35693477),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/02/2023 12:13:00 AM,12/02/2023 6:13:00 AM,FALSE,FALSE,0,,20000,40000
307906,19904259,FALSE,233351517,1900 E E CESAR CHAVEZ ST ST,100 ADAM L CHAPA SR ST ST,1900,E CESAR CHAVEZ ST,ST,30,FALSE,30.25694407,-97.72412034,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.72412034 30.25694407),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 10:13:00 PM,12/02/2023 4:13:00 AM,FALSE,FALSE,0,,20000,20000
307960,19904443,FALSE,233351509,14600 N IH 35 SB,1510 KORMAN DR DR,14600,IH 35 SB,,70,FALSE,30.43539795,-97.66950203,5,0,0,0,4,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.66950203 30.43539795),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 10:00:00 PM,12/02/2023 4:00:00 AM,FALSE,FALSE,0,,20000,80000
309710,19937506,FALSE,233351476,4100 N N IH 35 NB HWY,4400 E AIRPORT BLVD BLVD,4100,N IH 35 NB,HWY,70,FALSE,30.30288151,-97.714499,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.714499 30.30288151),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 9:56:00 PM,12/02/2023 3:56:00 AM,FALSE,FALSE,0,,20000,40000
307958,19904441,FALSE,233351472,1900 E MARTIN LUTHER KING JR BLVD,1900 S IH 35,1900,E MARTIN LUTHER KING JR BLVD,,35,FALSE,30.27981478,-97.72101247,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.72101247 30.27981478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 9:52:00 PM,12/02/2023 3:52:00 AM,FALSE,FALSE,0,,20000,40000
307907,19904260,FALSE,233351428,14600 N N IH 35 SB,1600 W WELLS BRANCH PKWY,14600,N IH 35 SB,,70,FALSE,30.43930365,-97.66877208,3,0,0,1,0,0,1,0,Passenger car,POINT (-97.66877208 30.43930365),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 9:28:00 PM,12/02/2023 3:28:00 AM,FALSE,FALSE,0,,200000,200000
307959,19904442,FALSE,233351432,3000 S NOT REPORTED,1600 ROYAL HILL DR,3000,NOT REPORTED,,65,FALSE,30.22807921,-97.74435366,5,0,0,0,4,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74435366 30.22807921),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 9:23:00 PM,12/02/2023 3:23:00 AM,FALSE,FALSE,0,,20000,80000
308493,19914326,FALSE,233351413,2100 W 35TH ST,JACKSON AVE,2100,W 35TH ST,,35,FALSE,30.30926044,-97.75903319,1,1,0,0,2,0,1,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.7590331933653 30.3092604404621),0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 9:15:00 PM,12/02/2023 3:15:00 AM,FALSE,FALSE,0,,3000000,3040000
307905,19904258,FALSE,233351364,6000 W SLAUGHTER LN,9600 ESCARPMENT BLVD,6000,W SLAUGHTER LN,,-1,FALSE,30.2012698,-97.88106995,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.88106995 30.2012698),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 8:35:00 PM,12/02/2023 2:35:00 AM,FALSE,FALSE,0,,20000,40000
307963,19904461,FALSE,232351333,10900 RESEARCH BLVD NB,4600 W W BRAKER LN,10900,RESEARCH BLVD NB,,45,FALSE,30.40182591,-97.74616197,5,0,0,0,4,0,0,0,Passenger car,POINT (-97.74616197 30.40182591),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 8:17:00 PM,12/02/2023 2:17:00 AM,FALSE,FALSE,0,,20000,80000
307904,19904257,FALSE,233351311,700 RED RIVER ST ST,600 E E 7TH ST ST,700,RED RIVER ST,ST,25,FALSE,30.26736836,-97.73674778,2,0,2,0,1,0,2,0,Motor vehicle – other & Pedestrian,POINT (-97.7367477844822 30.267368358305),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 7:59:00 PM,12/02/2023 1:59:00 AM,FALSE,FALSE,0,,250000,520000
310666,19989201,FALSE,233351278,7800 RESEARCH BLVD,8000 N LAMAR BLVD,7800,RESEARCH,BLVD,65,FALSE,30.35102052,-97.71399053,2,0,2,0,6,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.71399053 30.35102052),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 7:38:00 PM,12/02/2023 1:38:00 AM,FALSE,FALSE,0,,250000,620000
307880,19904144,FALSE,233351268,10600 ANDERSON MILL RD,NOT REPORTED,10600,ANDERSON MILL RD,,40,FALSE,30.44691955,-97.81092129,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.81092129 30.44691955),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 7:32:00 PM,12/02/2023 1:32:00 AM,FALSE,FALSE,0,,20000,40000
307903,19904256,FALSE,233351116,40 N N IH 35 NB SVRD RD,40 E SAN MARCOS ST ST,40,N IH 35 NB SVRD,RD,-1,FALSE,30.25493632,-97.73708935,2,0,2,0,1,0,2,0,Large passenger vehicle,POINT (-97.73708935 30.25493632),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 6:45:00 PM,12/02/2023 12:45:00 AM,FALSE,FALSE,0,,250000,520000
307881,19904146,FALSE,233351152,12356 METRIC BLVD BLVD,12301 S LAMPLIGHT VILLAGE AVE AVE,12356,METRIC BLVD,BLVD,-1,FALSE,30.41092153,-97.69498279,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.69498278771528 30.410921525216793),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 6:10:00 PM,12/02/2023 12:10:00 AM,FALSE,FALSE,0,,20000,20000
307956,19904439,FALSE,233351125,9800 N NORTH LAKE CREEK PKWY,NOT REPORTED,9800,NORTH LAKE CREEK PKWY,,40,FALSE,30.47207517,-97.79062617,2,0,1,0,2,0,1,0,Passenger car,POINT (-97.79062617 30.47207517),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 5:54:00 PM,12/01/2023 11:54:00 PM,FALSE,FALSE,0,,250000,290000
307957,19904440,FALSE,233351080,700 E E WILLIAM CANNON DR DR,7000 E E WILLIAM CANNON TRN,700,E WILLIAM CANNON DR,DR,40,FALSE,30.1913473,-97.77279055,3,0,0,2,0,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.77279054744773 30.19134730051806),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 5:27:00 PM,12/01/2023 11:27:00 PM,FALSE,FALSE,0,,200000,400000
307879,19904143,FALSE,233351070,12000 N N MOPAC SVRD SB RD,3000 DUVAL RD,12000,N MOPAC SVRD SB,RD,65,FALSE,30.40841148,-97.71604653,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.71604653 30.40841148),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 5:16:00 PM,12/01/2023 11:16:00 PM,FALSE,FALSE,0,,20000,60000
307878,19904142,FALSE,233351071,3300 DUVAL ST,500 HARRIS AVE,3300,DUVAL,ST,30,FALSE,30.29605477,-97.73148246,5,0,0,0,3,0,0,0,Large passenger vehicle & Micromobility device,POINT (-97.73148246 30.29605477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 5:11:00 PM,12/01/2023 11:11:00 PM,FALSE,FALSE,0,,20000,60000
307691,19898424,FALSE,233350661,7700 OLD MANOR RD,4800 CRAINWAY DR,7700,OLD MANOR,RD,50,FALSE,30.32087104,-97.65681538,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.65681538 30.32087104),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 5:11:00 PM,12/01/2023 11:11:00 PM,FALSE,FALSE,0,,20000,40000
307884,19904149,FALSE,233351041,7690 WEST GATE BLVD,6700 MANASSAS DR DR,7690,WEST GATE BLVD,,35,FALSE,30.1999348,-97.82070245,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.82070245 30.1999348),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 4:56:00 PM,12/01/2023 10:56:00 PM,FALSE,FALSE,0,,20000,40000
308150,19907408,FALSE,TX23-971453,GUADALUPE ST,16TH ST,,GUADALUPE,ST,35,TRUE,30.27884478,-97.74265246,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74265246 30.27884478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 4:30:00 PM,12/01/2023 10:30:00 PM,FALSE,FALSE,0,,20000,40000
307902,19904255,FALSE,233350984,W W SLAUGHTER LN LN,SENDERA MESA DR DR,,W SLAUGHTER LN,LN,45,FALSE,30.19868987,-97.86287012,2,0,1,0,1,0,1,0,Large passenger vehicle,POINT (-97.86287012 30.19868987),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 4:21:00 PM,12/01/2023 10:21:00 PM,FALSE,FALSE,0,,250000,270000
308837,19920815,FALSE,233350950,5100 N IH 35 HWY,1100 E 51ST ST,5100,IH 35,HWY,60,FALSE,30.30829904,-97.71098939,3,0,0,4,0,0,4,0,Large passenger vehicle & Passenger car,POINT (-97.71098939 30.30829904),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 3:57:00 PM,12/01/2023 9:57:00 PM,FALSE,FALSE,0,,200000,800000
307875,19904139,FALSE,233350944,13700 NOT REPORTED,NOT REPORTED,13700,NOT REPORTED,,65,TRUE,30.45834676,-97.79309921,2,0,1,0,0,1,1,0,Large passenger vehicle & Passenger car,POINT (-97.79309921 30.45834676),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 3:52:00 PM,12/01/2023 9:52:00 PM,FALSE,FALSE,0,,250000,270000
307876,19904140,FALSE,233350939,7571 S CONGRESS AVE AVE,225 W W DITTMAR RD RD,7571,CONGRESS AVE,AVE,45,FALSE,30.18277781,-97.7822401,2,0,1,0,1,0,1,0,Large passenger vehicle,POINT (-97.7822401 30.18277781),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 3:49:00 PM,12/01/2023 9:49:00 PM,FALSE,FALSE,0,,250000,270000
307901,19904254,FALSE,233350922,2400 W OLTORF ST,S 1ST STREET,2400,OLTORF ST,,-1,FALSE,30.24213478,-97.75959246,5,0,0,0,2,0,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.75959246 30.24213478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 3:38:00 PM,12/01/2023 9:38:00 PM,FALSE,FALSE,0,,20000,40000
307877,19904141,FALSE,233350899,6500 N N MOPAC EXPY SVRD SB,6500 BALCONES DR DR,6500,N MOPAC EXPY SVRD SB,,45,FALSE,30.34763846,-97.75097391,2,0,3,0,0,0,3,0,Passenger car,POINT (-97.7509739057218 30.3476384589017),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 3:17:00 PM,12/01/2023 9:17:00 PM,FALSE,FALSE,0,,250000,750000
307955,19904438,FALSE,233350882,5100 BURNET RD,1500 W 51ST ST,5100,BURNET RD,,35,FALSE,30.32298879,-97.73939529,5,0,0,0,4,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.73939529 30.32298879),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 3:13:00 PM,12/01/2023 9:13:00 PM,FALSE,FALSE,0,,20000,80000
307874,19904138,FALSE,233350785,1900 W W SLAUGHTER LN LN,1900 MANCHACA RD RD,1900,W SLAUGHTER LN,LN,45,FALSE,30.17337029,-97.82382297,2,0,1,0,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.8238229720904 30.1733702892885),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 1:55:00 PM,12/01/2023 7:55:00 PM,FALSE,FALSE,0,,250000,290000
307873,19904136,FALSE,233350730,6600 BRODIE LN,NOT REPORTED,6600,BRODIE,LN,35,FALSE,30.21666479,-97.82872244,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.82872244 30.21666479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 1:40:00 PM,12/01/2023 7:40:00 PM,FALSE,FALSE,0,,20000,40000
308151,19907509,FALSE,233350399,8600 W 71 HWY,6600 COVERED BRIDGE DR,8600,71,HWY,55,FALSE,30.24991871,-97.89429574,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.89429574 30.24991871),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 12:39:00 PM,12/01/2023 6:39:00 PM,FALSE,FALSE,0,,20000,40000
307872,19904135,FALSE,233350663,1600 W W 6TH ST,600 AUGUSTA AVE,1600,W 6TH,ST,30,FALSE,30.27625165,-97.76519619,3,0,0,1,1,0,1,0,Passenger car,POINT (-97.76519619 30.27625165),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 12:28:00 PM,12/01/2023 6:28:00 PM,FALSE,FALSE,0,,200000,220000
309451,19933387,FALSE,233350657,8300 N 183 NB HWY,8200 E E RIVERSIDE DR DR,8300,183 NB,HWY,65,FALSE,30.21773618,-97.68339051,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.6833905147886 30.2177361846174),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 12:21:00 PM,12/01/2023 6:21:00 PM,FALSE,FALSE,0,,250000,270000
307802,19900809,FALSE,970004,NOT REPORTED,NOT REPORTED,,NOT REPORTED,,60,FALSE,30.3220803,-97.70681025,1,1,0,1,0,0,2,0,Passenger car,POINT (-97.7068102492848 30.3220802981169),0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 11:43:00 AM,12/01/2023 5:43:00 PM,FALSE,FALSE,0,,3000000,3200000
308171,19907847,FALSE,233350486,6500 MCNEIL DR,6200 MELROSE TRL TRL,6500,MCNEIL DR,,40,FALSE,30.44110133,-97.74950772,3,0,0,1,1,0,1,0,Passenger car & Pedestrian,POINT (-97.7495077237319 30.441101334432),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 9:37:00 AM,12/01/2023 3:37:00 PM,FALSE,FALSE,0,,200000,220000
307660,19897786,FALSE,233350440,7300 N N MOPAC EXPY SB EXPY,SPICEWOOD SPRINGS RD RD,7300,N MOPAC EXPY SB,EXPY,60,FALSE,30.35830515,-97.7455956,2,0,1,0,7,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.7455956 30.35830515),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 8:48:00 AM,12/01/2023 2:48:00 PM,FALSE,FALSE,0,,250000,390000
307637,19897618,FALSE,233350421,12400 NOT REPORTED,E WELLS BRANCH PKWY,12400,NOT REPORTED,,70,FALSE,30.43808615,-97.66899307,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.66899307 30.43808615),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 8:32:00 AM,12/01/2023 2:32:00 PM,FALSE,FALSE,0,,250000,250000
307638,19897620,FALSE,233350430,4700 WESTLAKE DR,6500 ST STEPHENS DR,4700,WESTLAKE DR,,35,FALSE,30.33169616,-97.81139528,2,0,1,0,2,0,1,0,Passenger car,POINT (-97.81139528 30.33169616),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 8:30:00 AM,12/01/2023 2:30:00 PM,FALSE,FALSE,0,,250000,290000
307635,19897616,FALSE,233350372,10100 NOT REPORTED,NOT REPORTED,10100,NOT REPORTED,,65,TRUE,30.39361406,-97.7465135,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.7465135019224 30.3936140587324),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 7:53:00 AM,12/01/2023 1:53:00 PM,FALSE,FALSE,0,,250000,270000
307900,19904253,FALSE,233350347,1000 W BEN WHITE BLVD WB,4000 S IH 35,1000,W BEN WHITE BLVD WB,,65,FALSE,30.32221391,-97.70677911,3,0,0,3,1,0,3,0,Large passenger vehicle & Passenger car,POINT (-97.70677911 30.32221391),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 7:32:00 AM,12/01/2023 1:32:00 PM,FALSE,FALSE,0,,200000,620000
307634,19897615,FALSE,233350310,3900 W HOWARD LN,13600 N MOPAC EXPY SVRD SB,3900,W HOWARD LN,,45,FALSE,30.44120443,-97.70150257,2,0,1,0,1,0,1,0,Large passenger vehicle & Pedestrian,POINT (-97.7015025733096 30.4412044326888),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 6:40:00 AM,12/01/2023 12:40:00 PM,FALSE,FALSE,0,,250000,270000
307636,19897617,FALSE,233350298,DESSAU RD,E PARMER LN,,DESSAU RD,,-1,FALSE,30.38694528,-97.64866845,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.6486684470655 30.3869452841315),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,12/01/2023 6:32:00 AM,12/01/2023 12:32:00 PM,FALSE,FALSE,0,,20000,40000
308965,19922992,FALSE,233350157,200 W W CESAR CHAVEZ ST ST,100 LAVACA ST ST,200,W CESAR CHAVEZ ST,ST,35,FALSE,30.26395839,-97.74652324,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.74652324 30.26395839),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 2:33:00 AM,12/01/2023 8:33:00 AM,FALSE,FALSE,0,,20000,20000
307961,19904447,FALSE,233360084,0 S BASTROP HWY NB HWY,5000 E E CESAR CHAVEZ ST,0,BASTROP HWY NB,HWY,65,FALSE,,,5,0,0,0,1,0,0,0,Passenger car,,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,12/01/2023 1:00:00 AM,12/01/2023 7:00:00 AM,FALSE,FALSE,0,,20000,20000
